POI_id,latitude,longitude,category,visits,sid_1,sid_2,sid_3,semantic_id
4a8951caf964a520df0720e3,40.714167263011184,-74.00162100791931,82,7,5,12,31,<a_5><b_12><c_31>
3fd66200f964a5203be71ee3,40.73589287214794,-74.00520443916321,219,7,32,6,23,<a_32><b_6><c_23>
4e5fbb62d164df36c401d705,40.71467811815389,-74.00188092652859,72,7,33,38,43,<a_33><b_38><c_43>
4bd57bb44e32d13a8dd9c080,40.62940441,-73.918612,227,19,49,10,60,<a_49><b_10><c_60>
4c006f47efa2ef3bf74baa8c,40.57393518797987,-74.0842866897583,258,33,46,7,50,<a_46><b_7><c_50>
4f74a494e4b0da64dfe954dd,40.754597385692016,-73.98423397734838,7,21,34,47,3,<a_34><b_47><c_3>
4e00b995d1647696f1211347,40.75064359225685,-73.9761416630434,228,4,23,34,60,<a_23><b_34><c_60>
4283ee00f964a5209d221fe3,40.75671096305903,-74.00100198012031,311,44,47,19,24,<a_47><b_19><c_24>
4e2c85ccd164223a698d6b22,40.59057903474003,-74.06620530900362,258,44,46,19,22,<a_46><b_19><c_22>
49dcd96bf964a520b15f1fe3,40.74845178656272,-73.98507714271545,253,19,38,19,49,<a_38><b_19><c_49>
4528a216f964a520173b1fe3,40.73405557647634,-73.87084722518921,308,44,47,2,21,<a_47><b_2><c_21>
4b8ecf45f964a520843833e3,40.73559207942734,-73.98869276046753,251,9,27,20,39,<a_27><b_20><c_39>
4b4bc134f964a52093a626e3,40.760802,-73.983493,253,7,33,44,32,<a_33><b_44><c_32>
40c3b000f964a520e8001fe3,40.76119392605275,-73.98700594707448,43,7,15,25,12,<a_15><b_25><c_12>
4b015037f964a5200e4222e3,40.75558487796569,-73.97939584740452,110,12,62,45,4,<a_62><b_45><c_4>
4b1e78c2f964a520461a24e3,40.76799670467506,-73.98189067840576,307,40,6,45,61,<a_6><b_45><c_61>
3fd66200f964a5209fe71ee3,40.76526318064232,-73.9815824906134,116,7,27,57,56,<a_27><b_57><c_56>
4ab103f0f964a520c66720e3,40.724985078628535,-73.99588975417934,156,6,23,0,8,<a_23><b_0><c_8>
4a426f82f964a520dca51fe3,40.74897024850466,-73.98947371253458,157,38,2,35,22,<a_2><b_35><c_22>
4ecbb4d993adb4bd1b32cc39,40.66961585203345,-73.95960014369386,307,17,16,5,47,<a_16><b_5><c_47>
4b17d9a2f964a520d8c823e3,40.736618,-73.996506,199,13,7,31,2,<a_7><b_31><c_2>
4e0dacd8e4cd27fc7d27683c,40.75573065069135,-73.97545867908866,253,8,2,9,29,<a_2><b_9><c_29>
4b92a503f964a520160d34e3,40.84350462709147,-73.93913651788439,21,52,31,25,44,<a_31><b_25><c_44>
4adcdc95f964a520046221e3,40.75922735258565,-73.98283362960619,224,7,32,11,21,<a_32><b_11><c_21>
4ed1eb9a77c8ea62fdf51ef0,40.786895890469935,-73.80806100921448,260,37,30,42,60,<a_30><b_42><c_60>
4b8c3293f964a520a0c332e3,40.75671275704185,-73.97812172886994,69,3,51,15,37,<a_51><b_15><c_37>
4d15545cbb488cfaf6c29ed4,40.88595663003309,-74.0434956550598,369,63,60,46,60,<a_60><b_46><c_60>
4c7fa35f01df3704cab7e6ac,40.89748967940884,-74.03334617614746,209,45,63,32,22,<a_63><b_32><c_22>
4b636f5df964a5209d792ae3,40.66161146080779,-73.96224590222664,307,26,6,14,24,<a_6><b_14><c_24>
49e7f5faf964a52035651fe3,40.63116747782979,-73.95221471786499,208,10,5,6,37,<a_5><b_6><c_37>
4cb9f7de0180721e426b9761,40.9514946738398,-74.0886640548706,201,16,59,35,54,<a_59><b_35><c_54>
4cdc016e39172d43b65483d8,40.79405806559824,-73.96672889763002,219,9,2,60,39,<a_2><b_60><c_39>
4e2593e118388c58be2d3573,40.75323066574951,-73.9735646772875,314,19,63,5,42,<a_63><b_5><c_42>
4ddba353ae60aa300190c83e,40.74423056993966,-73.97635975824929,230,10,33,7,39,<a_33><b_7><c_39>
4b1ff2eaf964a520372b24e3,40.7456316423557,-73.99357128089437,228,6,31,11,10,<a_31><b_11><c_10>
4aa57787f964a5207c4820e3,40.72678506374359,-74.00346747445712,139,52,9,55,12,<a_9><b_55><c_12>
4b5764b8f964a5207a3528e3,40.727035,-74.005569,64,31,37,34,41,<a_37><b_34><c_41>
4bd3a9b4462cb713a110df07,40.67284025644557,-73.8707270170631,109,105,60,7,26,<a_60><b_7><c_26>
4c81773e74d7b60c6e2577d8,40.67284344395805,-73.87066384993089,109,83,49,14,2,<a_49><b_14><c_2>
4c3c82a417f2ef3bcf1381f4,40.672841077323234,-73.87062939512292,233,87,49,52,21,<a_49><b_52><c_21>
4c92b83ad84a6dcb8a4d3787,40.673961849996935,-73.87238084019783,300,26,49,50,3,<a_49><b_50><c_3>
4aaa4e0ef964a520ad5520e3,40.71306941116871,-74.0044105052948,307,15,6,4,48,<a_6><b_4><c_48>
4a967ab2f964a520362620e3,40.76537005568367,-73.97605687379837,301,57,6,60,34,<a_6><b_60><c_34>
4b4a2e99f964a520ac7d26e3,40.74569956652132,-73.97912610229315,369,32,49,40,3,<a_49><b_40><c_3>
4e683b847d8bef8fc4624c6c,40.70408557217732,-73.73013313667236,6,8,45,8,38,<a_45><b_8><c_38>
4b3a1551f964a520e06025e3,40.79751876019981,-74.14632914353639,157,28,63,48,6,<a_63><b_48><c_6>
4d0304fc54d0236ac1a2e6d5,40.96550875,-74.06288358333333,301,73,49,14,9,<a_49><b_14><c_9>
4bc865df6501c9b6d3fe3f29,40.60217460538842,-73.99372458457947,83,21,45,26,3,<a_45><b_26><c_3>
4c524854384c76b00080f62a,40.833165200622425,-73.94186034276925,6,44,6,49,53,<a_6><b_49><c_53>
4e6fe48c1fc7d3fc71285ec2,40.75557768724385,-73.97818048527262,253,25,38,45,39,<a_38><b_45><c_39>
4ab5c01df964a520017620e3,40.71860727913039,-73.98811340332031,307,55,6,12,34,<a_6><b_12><c_34>
4cd3f20d9828b60cc31ad884,40.82507881379304,-73.92013549804688,369,38,47,47,29,<a_47><b_47><c_29>
4e8400f36c250c1bbe263c26,40.66186359728481,-73.91834636014222,6,11,17,30,41,<a_17><b_30><c_41>
4e666cc9a809de01ca03a8f5,40.72330662896355,-74.00072746825762,66,12,56,60,60,<a_56><b_60><c_60>
4a1467b2f964a52034781fe3,40.71882683268336,-73.98820996284485,150,9,58,21,8,<a_58><b_21><c_8>
4d9d998ac99fb60c610eca8b,40.58426059372138,-73.94598475492066,8,10,2,43,26,<a_2><b_43><c_26>
4a82f150f964a5209af91fe3,40.75883320311407,-73.97044240333102,228,8,3,2,34,<a_3><b_2><c_34>
4aa7a44ef964a520e44c20e3,40.74203143584153,-73.99019681919303,228,17,62,32,14,<a_62><b_32><c_14>
4aee747df964a520dcd321e3,40.88941188949587,-73.89850616455078,307,38,54,54,51,<a_54><b_54><c_51>
49e36914f964a5207b621fe3,40.74982540095488,-73.98796319961548,140,67,47,17,3,<a_47><b_17><c_3>
4b054e0df964a520aa5722e3,40.761154,-73.973408,253,9,63,11,41,<a_63><b_11><c_41>
49b7ed6df964a52030531fe3,40.756489872673846,-73.98626804351807,140,264,47,46,16,<a_47><b_46><c_16>
4ae5a028f964a52022a121e3,40.874486,-73.909589,307,30,54,11,26,<a_54><b_11><c_26>
4bd73de632a29521cc1dd6b8,40.7347903065194,-73.98970900944474,158,5,37,63,15,<a_37><b_63><c_15>
4b8fd0e5f964a520bc6333e3,40.80122721477755,-74.0003028102289,139,28,54,14,63,<a_54><b_14><c_63>
4cf950652d80a1438bff3cd8,40.75911759196612,-73.97041370572528,34,8,9,63,20,<a_9><b_63><c_20>
4e028dacb0fb88a1209ac864,40.73898201597659,-73.989677131176,59,8,27,14,61,<a_27><b_14><c_61>
441a8599f964a52036311fe3,40.733758,-73.988277,48,40,22,49,61,<a_22><b_49><c_61>
49e4df73f964a52062631fe3,40.760883374098434,-73.98500875552415,157,26,59,1,24,<a_59><b_1><c_24>
4b3613a9f964a520013025e3,40.59024368944973,-73.89894920251417,370,34,59,1,17,<a_59><b_1><c_17>
4bcdd06768f976b00bd66483,40.67467387583241,-73.73529057814937,33,17,54,38,42,<a_54><b_38><c_42>
4a8cc1d4f964a520130f20e3,40.73316247409845,-73.99104044018358,40,61,22,16,30,<a_22><b_16><c_30>
4b755890f964a52084072ee3,40.67412869719397,-73.73220920562744,69,15,8,38,60,<a_8><b_38><c_60>
4a3ffdc5f964a5202da41fe3,40.73709857380555,-73.99039768167009,253,22,2,31,3,<a_2><b_31><c_3>
4b72fa37f964a52082932de3,40.67394769045332,-73.72899244795049,150,9,17,32,58,<a_17><b_32><c_58>
4f1c4386e4b08fa665a1598a,40.78168478226392,-73.78896894871082,6,17,43,50,41,<a_43><b_50><c_41>
4ae8915df964a52079b021e3,40.71925780607042,-74.04154300689697,253,6,2,43,33,<a_2><b_43><c_33>
4a90a5caf964a520f01820e3,40.82530613438675,-74.1381025314331,53,8,4,22,48,<a_4><b_22><c_48>
4a6dff78f964a5208dd31fe3,40.74681866964715,-73.94420526985277,62,43,63,31,52,<a_63><b_31><c_52>
4e8c7a42c2ee854c75d05669,40.72026611026408,-74.04388189315796,91,12,59,52,58,<a_59><b_52><c_58>
4a65c4eef964a52098c71fe3,40.74673848853252,-73.94372308398437,149,10,5,21,0,<a_5><b_21><c_0>
3fd66200f964a520cce51ee3,40.74514799387085,-73.99811064164594,43,11,32,50,7,<a_32><b_50><c_7>
4aabea99f964a520ec5a20e3,40.7429720695904,-74.00662093580515,69,15,59,11,58,<a_59><b_11><c_58>
4c744e26ff1fb60cb731f3a7,40.69032712271465,-73.95148383433914,110,24,16,13,17,<a_16><b_13><c_17>
4f4657cbe4b0f8695e6d26f1,40.75301444406983,-73.97435097726799,69,20,59,41,51,<a_59><b_41><c_51>
3fd66200f964a5206fe71ee3,40.75293,-73.974725,157,10,13,13,10,<a_13><b_13><c_10>
4b1040cff964a520526c23e3,40.7485813176138,-73.98541049112558,7,6,37,10,53,<a_37><b_10><c_53>
4b649f18f964a520f4c22ae3,40.760740156333405,-73.97603273391724,94,15,34,48,4,<a_34><b_48><c_4>
4e558a3dd22d9b4ff4b61c4a,40.75790224096385,-73.99486825207848,83,37,13,39,11,<a_13><b_39><c_11>
4e0f90f6c65ba20da22b8ed9,40.785005387544295,-73.84888146352341,369,7,35,60,0,<a_35><b_60><c_0>
4f44429ce4b0f1d45ca8af2b,40.83934783935547,-73.86264038085938,242,7,19,34,63,<a_19><b_34><c_63>
4eb1877fd3e36bac670d2898,40.743832,-74.006813,141,8,31,32,19,<a_31><b_32><c_19>
4a494ce4f964a5202cab1fe3,40.740218563480376,-73.98382076104348,208,23,59,34,56,<a_59><b_34><c_56>
4aec28cdf964a5206bc521e3,40.70779133739243,-74.01315450668335,307,14,11,23,35,<a_11><b_23><c_35>
4b7c5919f964a520ee8d2fe3,40.87828303779774,-74.0657901763916,48,6,31,5,55,<a_31><b_5><c_55>
4a6d2857f964a5209fd21fe3,40.70386504122757,-73.94740149378777,81,44,6,29,4,<a_6><b_29><c_4>
4efd28368231bcb7014c0a64,40.80120973416272,-73.94370586303829,245,20,14,48,34,<a_14><b_48><c_34>
4cbe5493611abfb717f5a405,40.72800542208163,-73.99348519842566,157,29,39,62,35,<a_39><b_62><c_35>
4c896e121dcd199c41a04c1b,40.79012656060537,-73.84778739924586,6,77,47,29,49,<a_47><b_29><c_49>
4ad684abf964a520970721e3,40.75047562272483,-73.94028425216675,307,106,6,7,21,<a_6><b_7><c_21>
4101a680f964a5205a0b1fe3,40.740727951827786,-74.00861104297583,43,28,1,24,2,<a_1><b_24><c_2>
4ef6440dbe7bb4784cba70d2,40.67414892154103,-73.87085335126653,33,16,54,58,48,<a_54><b_58><c_48>
4e170f052271881f2051d874,40.67437280846492,-73.87091159820557,221,16,30,56,27,<a_30><b_56><c_27>
4cbb676bbac937049de8f17c,40.74460673077905,-73.9988279770589,369,7,27,60,54,<a_27><b_60><c_54>
4b5a028bf964a52078a728e3,40.72511192441721,-73.99697437685539,31,9,23,10,57,<a_23><b_10><c_57>
3fd66200f964a520dee51ee3,40.72613839512974,-73.994965811503,43,6,40,4,60,<a_40><b_4><c_60>
4ada106af964a520ed1d21e3,40.73340972232626,-74.00285648282618,253,34,8,62,29,<a_8><b_62><c_29>
4ccfa5e49d87224b1e81503b,40.77059295446288,-73.91834636014222,6,4,52,3,29,<a_52><b_3><c_29>
4b61c5adf964a520c1212ae3,40.91637850483696,-74.07649656441112,62,17,34,32,35,<a_34><b_32><c_35>
4c374bf80a71c9b6f2893ec9,40.72288437724696,-73.99875640869139,369,25,22,5,34,<a_22><b_5><c_34>
4ebc0ac17ee5cb25a5bd2298,40.67632098987665,-73.8707270170631,33,1,0,0,49,<a_0><b_0><c_49>
3fd66200f964a52074e71ee3,40.75250498676928,-73.97758003761531,237,9,39,32,18,<a_39><b_32><c_18>
49d7dbf5f964a5206c5d1fe3,40.74448892047892,-73.98093396123286,251,10,56,28,32,<a_56><b_28><c_32>
3fd66200f964a52053eb1ee3,40.72201114788852,-74.00430259242555,301,10,44,5,62,<a_44><b_5><c_62>
4a33eb53f964a5206a9b1fe3,40.85121557428245,-73.95206451416016,252,73,47,22,45,<a_47><b_22><c_45>
4b5f8cb2f964a520ffc029e3,40.74287572734082,-73.99256124416165,31,15,23,57,2,<a_23><b_57><c_2>
4cc6053db3de9c74da0eb4c9,40.91907427311102,-74.17415142059326,309,11,0,62,63,<a_0><b_62><c_63>
4b23edfcf964a5201e5d24e3,40.91532869189857,-74.07670140266418,166,26,8,16,8,<a_8><b_16><c_8>
4d7d446979c4b1f736610af3,40.85037085897802,-74.09999110638731,91,45,53,46,27,<a_53><b_46><c_27>
4e0dcf4262e1d5a30cfa6cae,40.73760274513559,-74.21820482943748,299,7,18,58,46,<a_18><b_58><c_46>
4ae9143ef964a5204bb421e3,40.67641886124958,-73.95891710110432,329,26,43,1,61,<a_43><b_1><c_61>
3fd66200f964a5202ee61ee3,40.730178,-74.0003224,22,7,1,38,6,<a_1><b_38><c_6>
49d95652f964a520235e1fe3,40.718862,-73.945087,58,8,4,33,20,<a_4><b_33><c_20>
4bd23b3fcaff95216c6ed2f0,40.83261031647883,-73.86104498129052,233,9,2,32,50,<a_2><b_32><c_50>
3fd66200f964a5204ee41ee3,40.73653170754329,-73.9908281005557,111,21,36,2,46,<a_36><b_2><c_46>
4b22fbf3f964a520975124e3,40.711574723840826,-73.8571571019757,184,12,35,13,29,<a_35><b_13><c_29>
44e454a3f964a52053371fe3,40.763512849967526,-73.9869198616602,245,19,14,51,36,<a_14><b_51><c_36>
4bd75116304fce72985e33ab,40.667260667168485,-73.7982988357544,301,90,49,47,21,<a_49><b_47><c_21>
4db12e95a86e63d21166092b,40.72584842252312,-74.00399271271695,299,75,9,55,10,<a_9><b_55><c_10>
43bba61df964a520eb2c1fe3,40.73485228613973,-73.99108529090881,48,42,22,56,41,<a_22><b_56><c_41>
4aabdb37f964a520775a20e3,40.743644,-73.992241,253,19,59,31,10,<a_59><b_31><c_10>
4a044315f964a520ea711fe3,40.73600396017387,-74.0017489391183,41,3,24,13,28,<a_24><b_13><c_28>
49db721df964a520d35e1fe3,40.828585959081536,-74.14026975631714,165,20,43,17,7,<a_43><b_17><c_7>
4bc5b5525935c9b6b137a6d2,40.69433808355395,-73.91874074935913,369,12,27,56,38,<a_27><b_56><c_38>
4a95cf86f964a520c92420e3,40.79409,-73.96717,48,8,27,34,3,<a_27><b_34><c_3>
4e3cb594fa76455375af1684,40.927146635512806,-74.11812337576457,6,30,57,3,27,<a_57><b_3><c_27>
4aab0204f964a520855820e3,40.74131915864618,-74.00611595251165,118,6,32,37,27,<a_32><b_37><c_27>
4ae4eb45f964a5206e9f21e3,40.73822396962131,-73.99621367454529,307,55,47,12,11,<a_47><b_12><c_11>
4bad9f36f964a520875f3be3,40.61429110761208,-73.99510928115475,43,15,61,43,13,<a_61><b_43><c_13>
4d573ff9e7f1a1cd258611a5,40.82742367232467,-73.9462315854279,83,16,7,28,22,<a_7><b_28><c_22>
4ae49e4ff964a520639c21e3,40.81112146076908,-73.95236626267427,307,10,7,29,24,<a_7><b_29><c_24>
3fd66200f964a52062e61ee3,40.72156712536507,-73.99559140205383,233,6,32,26,52,<a_32><b_26><c_52>
4cac775536fa6dcb16abde78,40.57728499874663,-74.00001013995829,83,20,45,35,4,<a_45><b_35><c_4>
4c320866ed37a593da266b03,40.6782621941429,-73.89171481132507,307,52,60,60,38,<a_60><b_60><c_38>
4c9f07e00313370445d56ed5,40.57696138238364,-73.98161692574057,150,64,6,10,34,<a_6><b_10><c_34>
4e55cc9763651dfb132106e4,40.91142073810325,-73.98678302764893,245,72,46,22,41,<a_46><b_22><c_41>
4e7393931495dffb8efa57da,40.76183722175493,-73.96639823913574,146,20,38,7,15,<a_38><b_7><c_15>
4e68c13d483bc776308ceb32,40.72884745383909,-74.00745874605595,284,14,26,31,37,<a_26><b_31><c_37>
4e78746fd4c084f1c75db357,40.728845593897866,-74.00747596129659,69,12,26,48,31,<a_26><b_48><c_31>
4bdec4fce75c0f477eb0c803,40.72880249381272,-74.00722920936592,155,14,26,31,37,<a_26><b_31><c_37>
4d069c5be350b60c7c428e42,40.65059217489343,-73.89949321746826,79,37,46,59,33,<a_46><b_59><c_33>
49cdac4cf964a5200e5a1fe3,40.73502528943212,-74.02672162996859,87,24,13,4,40,<a_13><b_4><c_40>
4c614e8512e5c928d935214c,40.8297671433432,-73.89216005802155,307,10,39,43,28,<a_39><b_43><c_28>
4a6f77a1f964a5203ed61fe3,40.77909533410843,-73.94470453262329,156,20,46,61,20,<a_46><b_61><c_20>
4bd1a190b221c9b640d1d5d0,40.91802034314512,-73.76782894134521,112,49,38,22,57,<a_38><b_22><c_57>
4df5fac0d22d8c5470e5bbd4,40.74260751232707,-73.96644115447998,87,12,46,4,12,<a_46><b_4><c_12>
4a96a837f964a5207e2620e3,40.66983925667895,-73.94427989374886,202,22,30,48,31,<a_30><b_48><c_31>
4a5eac1ff964a52008bf1fe3,40.67003926666667,-73.944317,48,21,30,48,31,<a_30><b_48><c_31>
4d3ed116557d6dcb4c375244,40.66968283452149,-73.94415360713862,299,18,6,26,29,<a_6><b_26><c_29>
4b7099c1f964a52081242de3,40.808157479622295,-74.20869827270508,79,30,46,12,24,<a_46><b_12><c_24>
4cddd01469136dcbe19bd1e6,40.65449922645149,-74.12866115570068,305,9,13,43,60,<a_13><b_43><c_60>
4b367d28f964a520963625e3,40.76487640472523,-73.97264242172241,307,31,29,60,32,<a_29><b_60><c_32>
4e807ae155030a836e4703da,40.63355855667462,-73.92037007537644,138,47,6,60,7,<a_6><b_60><c_7>
4bfd2d30f7c82d7f58c08d04,40.63231909707915,-73.91826885573577,83,23,60,47,43,<a_60><b_47><c_43>
4cb1e95deb65b1f7025278cd,40.76884222653736,-74.02432319991237,138,29,49,17,54,<a_49><b_17><c_54>
4a887a70f964a520970620e3,40.774642605894,-73.95421035537034,253,4,52,31,6,<a_52><b_31><c_6>
4c0e7b537189c928848fd8b6,40.951770179049326,-74.05961036682129,267,8,23,0,32,<a_23><b_0><c_32>
4d990fb097d06ea8eff1420b,40.63217491395537,-73.91834636014222,6,45,54,5,52,<a_54><b_5><c_52>
4e807bdd77c8b3558801aaa0,40.63217491395537,-73.91834636014222,6,47,49,58,17,<a_49><b_58><c_17>
4e6934d2b993038735685814,40.65624023152919,-74.00596101418844,322,11,52,14,43,<a_52><b_14><c_43>
4e7baab82c5bf851fdc1b4e0,40.86256571421139,-73.90098747322116,79,8,38,35,18,<a_38><b_35><c_18>
4bbcab328ec3d13a99081b28,40.69866966946415,-73.98709777147383,187,15,38,40,40,<a_38><b_40><c_40>
4c61d3d3e1621b8db50d2253,40.75134162086649,-73.99047802660205,69,4,41,61,0,<a_41><b_61><c_0>
4eab92207beb32cb143f9d8d,40.81827071326029,-73.90658830179062,6,31,51,37,37,<a_51><b_37><c_37>
4eeaa4ed77c8730d38061384,40.858618843688845,-73.85582475342396,79,35,36,31,31,<a_36><b_31><c_31>
4a81ae64f964a5203ff71fe3,40.743527,-73.973873,160,16,10,31,10,<a_10><b_31><c_10>
4c9adfc978ffa093317d7075,40.67334753512089,-74.11102294921875,138,22,8,21,18,<a_8><b_21><c_18>
507ec3fc3d7c9d76543be4bd,40.77241920296236,-74.18476721485364,21,14,3,9,51,<a_3><b_9><c_51>
4b5882e7f964a520665b28e3,40.70589218868404,-74.00570278337092,69,12,51,48,21,<a_51><b_48><c_21>
4c337ca066e40f47c016c88b,40.705851475592524,-74.00528387485899,69,12,51,48,7,<a_51><b_48><c_7>
4a35477cf964a520b79c1fe3,40.73004029,-73.992856,171,15,27,45,16,<a_27><b_45><c_16>
4c8688ffd92ea093ea416f72,40.75394790219735,-73.98551379443012,71,47,51,45,34,<a_51><b_45><c_34>
4eca62a99adf9c7bf6626dc2,40.75369734701415,-73.9855424897826,69,48,51,45,8,<a_51><b_45><c_8>
4b837318f964a520a30631e3,40.67287551105413,-73.8706983047328,39,101,49,14,2,<a_49><b_14><c_2>
4a9c58faf964a520e13620e3,40.75911137894531,-73.97954506794183,69,8,11,45,20,<a_11><b_45><c_20>
4a676294f964a5204ec91fe3,40.75844191525234,-73.98225397448012,69,6,62,62,63,<a_62><b_62><c_63>
4caf1ae81168a093485f1f23,40.7587486226439,-73.97859808949039,140,2,51,40,49,<a_51><b_40><c_49>
3fd66200f964a520b6e41ee3,40.73037922382355,-73.989322,59,5,5,19,15,<a_5><b_19><c_15>
4a3d4aecf964a52012a21fe3,40.758505337427664,-73.97652626037598,94,12,13,46,9,<a_13><b_46><c_9>
4a723953f964a520a2da1fe3,40.73124093737987,-73.98864730158843,330,7,0,56,8,<a_0><b_56><c_8>
4bdae4a22a3a0f477369acb6,40.89239656932563,-74.11344766616821,312,18,33,44,23,<a_33><b_44><c_23>
4a9bc45ef964a5202f3520e3,40.74838487956845,-73.98577205244833,118,13,10,29,15,<a_10><b_29><c_15>
3fd66200f964a52098e51ee3,40.73644,-73.99734223,160,7,12,58,26,<a_12><b_58><c_26>
4c4f4fbc8b5520a127124804,40.78139497312454,-74.02042899936573,118,14,54,8,46,<a_54><b_8><c_46>
4c4dd520f53d0f477f73a3a5,40.75394056006232,-73.97507988021978,69,28,12,9,17,<a_12><b_9><c_17>
4f09c266e4b0aa2dc7b04f86,40.788886032710174,-73.84657272234311,139,31,10,47,43,<a_10><b_47><c_43>
4b9fc0fff964a520873b37e3,40.74790307210697,-73.98575483525792,69,25,62,13,52,<a_62><b_13><c_52>
4bfc3c96d6f2c9b625e74ec8,40.709456,-74.0063757,110,19,63,15,12,<a_63><b_15><c_12>
4bf6bda6b182c9b66869745a,40.71021491165874,-74.00571405887604,110,13,42,10,45,<a_42><b_10><c_45>
4ae5e447f964a520eca221e3,40.76275135232567,-73.96765871566664,149,12,34,38,7,<a_34><b_38><c_7>
4cc080619ca8548179d7bc16,40.761268375278135,-73.96862983703613,17,21,2,5,43,<a_2><b_5><c_43>
4bfd59c7f61dc9b626e49ede,40.76073931107491,-73.926380815956,150,10,38,38,6,<a_38><b_38><c_6>
4b1280dbf964a520568a23e3,40.78526853551638,-73.84581462232683,31,20,12,12,31,<a_12><b_12><c_31>
4b38d401f964a520d65025e3,40.76044707055429,-73.98752245874954,253,4,41,40,63,<a_41><b_40><c_63>
4e04aa572271233b767de49e,40.784130873393686,-73.84579739274713,21,12,12,8,20,<a_12><b_8><c_20>
4c40f8ab520fa59343f3c8ac,40.686700359537575,-73.98017064508767,94,17,63,31,2,<a_63><b_31><c_2>
4adb7174f964a5208a2721e3,40.761636,-73.925897,31,9,10,7,54,<a_10><b_7><c_54>
4a49212cf964a52004ab1fe3,40.73825815091825,-73.9892154594962,149,5,16,59,47,<a_16><b_59><c_47>
4a6f3aa4f964a520add51fe3,40.736018182039565,-73.81846364366427,208,21,59,52,43,<a_59><b_52><c_43>
4cadda9b55238cfa9e31b5fb,40.781356200000005,-74.02031600475311,153,15,38,36,52,<a_38><b_36><c_52>
42756d80f964a5207d211fe3,40.74985920636586,-73.98996152288103,56,15,34,15,22,<a_34><b_15><c_22>
4d2b7e7ab818a35df652b08a,40.69321217941903,-73.93010370763156,6,77,60,18,60,<a_60><b_18><c_60>
4b4b76d3f964a520c29c26e3,40.73991469094372,-73.98923267637623,33,4,10,55,15,<a_10><b_55><c_15>
4cc384c142d1b60cba011813,40.73012815477761,-74.00051513936097,97,22,12,39,59,<a_12><b_39><c_59>
4abe363df964a520fa8b20e3,40.865552,-73.927632,111,7,12,6,12,<a_12><b_6><c_12>
4cde4467c4f6a35de3f4c86c,40.92039063491639,-74.00063278107605,6,18,18,5,53,<a_18><b_5><c_53>
4ba83a9cf964a52054d239e3,40.76339949292576,-73.92409712076187,91,36,60,12,63,<a_60><b_12><c_63>
4bb8b73a314e9521deaa489d,40.80408605446223,-74.1932289423512,70,8,3,28,15,<a_3><b_28><c_15>
4b6c43a2f964a5208a2c2ce3,40.74095989432878,-73.98918102573148,247,7,55,52,34,<a_55><b_52><c_34>
4531059cf964a520683b1fe3,40.76232480057456,-73.9678144454956,294,52,22,16,34,<a_22><b_16><c_34>
49da5fa7f964a5207e5e1fe3,40.72641318283085,-73.993821144104,118,7,34,9,9,<a_34><b_9><c_9>
4e9ece470aaf5cc08f9fb6aa,40.95118044151091,-74.08925946594023,205,9,2,26,21,<a_2><b_26><c_21>
4ab5320cf964a5202b7320e3,40.74260751232707,-73.99270534515381,66,12,23,62,24,<a_23><b_62><c_24>
4a40f778f964a520afa41fe3,40.61001858166589,-73.92026424407959,308,12,63,29,14,<a_63><b_29><c_14>
4afb634af964a520951d22e3,40.755404,-73.979639,253,18,2,45,44,<a_2><b_45><c_44>
49edd0a5f964a520fa671fe3,40.69467289675027,-73.99408203608046,253,24,9,45,28,<a_9><b_45><c_28>
45a62f89f964a52003411fe3,40.71800153431413,-73.99028290313753,106,25,43,17,33,<a_43><b_17><c_33>
4a27d838f964a5208b911fe3,40.74583423860072,-73.99327860034312,96,19,39,32,47,<a_39><b_32><c_47>
4be5a2e19026ef3b60c20a38,40.77026714207738,-73.83640130445583,157,12,48,25,0,<a_48><b_25><c_0>
4c409cdde26920a1842a5de7,40.76839606924846,-74.14227502362286,107,6,51,37,19,<a_51><b_37><c_19>
4f56af10e4b0861b32cf96a6,40.71145479886284,-73.98887973002674,6,9,61,62,45,<a_61><b_62><c_45>
4ad71c45f964a520b50821e3,40.74064691662654,-73.99104044018358,253,15,5,63,41,<a_5><b_63><c_41>
4c393d4bedba9521bc49d625,40.81575799858361,-74.22062873840332,112,6,42,18,49,<a_42><b_18><c_49>
4b437919f964a52034e125e3,40.74016643521196,-73.98603031011922,157,13,13,12,30,<a_13><b_12><c_30>
42893400f964a52052231fe3,40.66390776998241,-73.970947265625,139,59,60,24,41,<a_60><b_24><c_41>
4d8d608dc1b1721e071f1846,40.67443632773219,-73.73013313667236,6,31,42,5,1,<a_42><b_5><c_1>
4baaa3b7f964a520e37b3ae3,40.86249502851064,-73.90103280544281,307,14,12,53,32,<a_12><b_53><c_32>
4dd2834eb0fb0becaf99d85c,40.9250807762146,-74.1067879,94,20,13,29,3,<a_13><b_29><c_3>
4a617558f964a52071c21fe3,40.76325905651765,-73.97982055170644,165,23,22,7,34,<a_22><b_7><c_34>
4d777b06926a6dcb1e454900,40.92399288858661,-73.99764006815617,2,31,33,63,22,<a_33><b_63><c_22>
4f5df924e4b008b1589a3ef7,40.92401798641897,-73.99767450040193,2,28,33,63,22,<a_33><b_63><c_22>
4ec7c0f5722e143796a232c3,40.843089,-73.973083,69,12,10,9,53,<a_10><b_9><c_53>
4c6fd808d274b60c0fa9d70d,40.765378,-74.147923,103,16,42,48,53,<a_42><b_48><c_53>
